Unnamed: 0,Character,Line,Season,Episode_Number
4833,Michael, well hello to you too  um yeah i was just um i just wanted to get some closure on uh what transpired between us at the meeting we had in the parking lot of the chilis,2,8
4835,Michael, well surely this uh review is a formality because of what happened uh at our meeting in the parking lot of chilis,2,8
4837,Michael, oh,2,8
4839,Michael, been thinking about you,2,8
4841,Michael, um i dont see how thats unprofessional just,2,8
4843,Michael, yep,2,8
4845,Michael, no  ,2,8
4847,Michael, they are not  yes they are jan hangs up  thats my girlfriend  ,2,8
4853,Michael, pam i have ideas on a daily basis i know i do  i have a clear memory of telling people my ideas  um is there any chance you wrote any of my ideas down  in a folder  a michaelidea folder,2,8
4854,Pam, sorry,2,8
4855,Michael, thats unfortunate  how bout the suggestion box  theres tons of ideas in there,2,8
4856,Pam, what suggestion box,2,8
4857,Michael, the suggestion box that i put out and people could be put in suggestions anonymously  maybe theres prizes,2,8
4858,Pam, oh yeah uh i think i remember that from back from when i first started,2,8
4859,Michael, why dont you find it and tell people to get theirs never mind ill tell them  hello everybody  yeah uh attention please  jan levinsons coming very soon and so were going to have our weekly suggestion box meeting so you can all get your constructive compliments in asap,2,8
4861,Michael, what did i say,2,8
4863,Michael, well kelly that was neither constructive nor a compliment so maybe you should stop criticizing my english and start making some suggestions k  ,2,8
4864,Jim, on phone hey dan this is jim and it is about 1115 and i wanted to know what you were up to tomorrow which is the fifteenth and that is a ,2,8
4865,Dwight, saturday,2,8
4866,Jim, pumps fist saturday so just let me know what youre doing tomorrow saturday for lunch ok talk to you soon  ,2,8
4868,Pam, sure,2,8
4869,Michael, hi jan  how are you,2,8
4871,Michael, good to see you,2,8
4873,Michael, ok tries to kiss jans hand ok why dont we just step into my office  were gonna go in here,2,8
4875,Michael, yep right after you  apresvous mouths to pam no calls,2,8
4877,Michael, alright takes jans coat,2,8
4879,Michael, its nice to see you,2,8
4881,Michael, really,2,8
4883,Michael, oh well,2,8
4885,Michael, alright,2,8
4887,Michael, yep,2,8
4889,Michael, absolutely  ,2,8
4890,Michael, im a little confused  cause first its all like kissykissy  and then its like all regret  because oh i regret that  but wait im still gonna call you  but but were just gonna talk business  and i may come down and fire you if you dont do your job  but what were talking about when we first kissed  business  ,2,8
4892,Michael, no no no i finished all of that  im very fast  im not too fast  not like whambamthank ya maam  but i do say thank ya maam  but im im not like whambam  not that theres anything wrong with whambam  if its consensual  cold jan stare  were talking about office stuff  can i ask you a question,2,8
4894,Michael, this is a business question its nothing personal i promise,2,8
4896,Michael, are you wearing a new perfume today,2,8
4898,Michael, well youre wearing it at the office and smells jan it im sorry but no offense but its really sexy,2,8
4900,Pam, hey jim,2,8
4901,Jim, hey hows it goin,2,8
4902,Pam, oh my god did you see the apprentice last night,2,8
4903,Jim, course its on every thursday night so how could i miss it,2,8
4904,Pam, can you believe who trump fired,2,8
4905,Jim, no that was unbelievable,2,8
4906,Dwight, who  who was it  who did he fire,2,8
4907,Pam, you didnt see it,2,8
4908,Dwight, no i went out and got drunk with my laser tag team last night  crap  i never go out on a thursday night what the hell was i thinking  ,2,8
4909,Michael, i dont understand phone rings hold on  sorry answers  yes pam,2,8
4910,Pam, michael its time for the suggestion box meeting,2,8
4911,Michael, im kind of in the middle of something i wish you wouldnt interrupt,2,8
4912,Pam, you told me to buzz you about the suggestion box meeting when jan was here,2,8
4913,Michael, i did not not not use those words,2,8
4915,Michael, no its in like ten minutes,2,8
4916,Pam, everyones waiting in the conference room,2,8
4918,Michael, why are we here  because i value your opinions  now i know a lot of dont think that i read your suggestions but i do  i just sift through them every week and i really look and scrutinize to see what you guys are writing  um so lets uh just read some of these suckers  alright  number one,2,8
4919,Dwight, what should we do to prepare for y2k,2,8
4921,Michael, well obviously this one got stuck in the box to jan that happens occasionally,2,8
4922,Dwight, it happens occasionally,2,8
4923,Michael, and um one down  next suggestion,2,8
4925,Michael, oh ok well yeah who wrote it,2,8
4926,Dwight, tom,2,8
4927,Michael, tom  then it is a joke because there is nobody in here named tom,2,8
4929,Michael, oh that guy  that guy was weird  alright next suggestion,2,8
4930,Dwight, next suggestion,2,8
4931,Michael, arrr dooby dooby do you need to do something about your bo,2,8
4932,Dwight, you need to do something about your bo,2,8
4933,Michael, ok i dont know who this suggestion is meant for but its more of a personal suggestion and its not an office suggestion  far be it for me to use this as a platform to embarrass anybody,2,8
4935,Michael, well toby if by me you are inferring that i have bo then i would say that is a very poor choice of words,2,8
4937,Michael, was i creed  ok well you know what i am implying is that when were on an elevator together i should maybe take the stairs because talk about stank  not that i would ever say something like that in public and i never have and i never will i just think its something that we should all be aware of  ok  now that weve learned this lets continue  see this is good were learning and were figuring some stuff out  you need to do something about your coffee breath,2,8
4938,Dwight, you need,2,8
4939,Michael, ok,2,8
4940,Dwight, to do something about,2,8
4941,Michael, shut up shut up shut up dwight ok i dont think you people are grasping the concept of the suggestion box,2,8
4943,Michael, yeah is that hard for you  alright well,2,8
4945,Michael, ill work on that,2,8
4947,Michael, lets keep going  keep it going  yep  what do we have here  we have somebodys piece of gum  somebody put a piece of gum in there  this is not a a garbage can this is the future of our company  this is not a place for gum  i dont wanna have to read these tomorrow,2,8
4948,Dwight, yeah who wants to come in on a saturday,2,8
4949,Michael, yeah what uh alright next suggestion,2,8
4950,Dwight, next suggestion,2,8
4951,Michael, dont sl ok thats blank dwight picks up note dont just put it,2,8
4952,Dwight, dont sleep with your boss do you think this is referring to you boning jan  ,2,8
4954,Michael, i dont understand why youre so upset,2,8
4956,Michael, let me ask you,2,8
4958,Michael, ok let me ask you this,2,8
4960,Michael, let me ask you something,2,8
4962,Michael, where did you get your outfit  ,2,8
4963,Dwight, loud metal music playing in a stairwell dwight pacing you are giving me this raise  i deserve this raise plays air guitar yes kicks yes yes hiya  the least you can do is keep my salary consistent with inflation keeya eyah  yes  why are you gonna give me this raise  why  because im awesome i am awesome  ,2,8
4964,Michael, i just dont understand why you have to pretend like nothing happened,2,8
4966,Michael, look,2,8
4967,Dwight, michael,2,8
4968,Michael, oh my god ,2,8
4969,Dwight, im sorry am i interrupting  oh god were you guys making out,2,8
4971,Dwight, great,2,8
4972,Michael, what do you want dwight,2,8
4973,Dwight, i am ready for my performance review,2,8
4974,Michael, ok great  your performance has been adequate  you may leave goodbye,2,8
4976,Michael, you wanna talk now good ok dwight leave  ,2,8
4977,Dwight, uh wait i would like to discuss my raise,2,8
4978,Michael, why on earth would we give you a raise,2,8
4979,Dwight, that is an excellent question thank you for asking  let me bring up one word,2,8
4980,Michael, you do  how do you get in,2,8
4981,Dwight, i have a copy of your key,2,8
4983,Michael, that is a serious offense very serious  as is toying with a mans heart,2,8
4985,Dwight, id also further like to talk about my merits in the workplace,2,8
4986,Michael, ok third wheel why dont you do that,2,8
4987,Dwight, for instance the time i brought in deer jerky for the whole office ,2,8
4988,Michael, that was deer gross oh,2,8
4989,Dwight, you liked it,2,8
4990,Michael, oh did not,2,8
4991,Dwight, jan have you ever had deer,2,8
4993,Dwight, its a delicacy  and you know what  its an aphrodisiac  so when were done here you guys could go over to the antler lodge sample some deer and talk about my raise,2,8
4994,Michael, what do you say jan,2,8
4996,Michael, ok you just uh clear your head,2,8
4999,Dwight, and in conclusion i think that lex luthor said it best when he said dad you have no idea what im capable of  ,2,8
5000,Michael, thats from superman,2,8
5001,Dwight, smallville  and that is why i feel that i deserve this raise  ,2,8
5002,Pam, do you think michael and jan actually,2,8
5003,Jim, i dont really wanna picture it  but thank you pam,2,8
5004,Pam, how do you come back from that,2,8
5005,Jim, um you dont i dont think come all the way back you know  especially working together,2,8
5006,Pam, no i mean doing that with michael how do you come back from that,2,8
5007,Jim, oh,2,8
5008,Pam, as a human being,2,8
5009,Jim, yeah no i dont think you can  ,2,8
5011,Michael, wait,2,8
5013,Michael, wait wait wait come i just i just wanna know why,2,8
5015,Michael, ok so youre saying that there is a different time or place,2,8
5017,Michael, well ok well never as in never ever ever or never as in theres still a chance,2,8
5019,Michael, i just want to know from the horses mouth what is the dealio,2,8
5021,Michael, am i too short,2,8
5023,Michael, really,2,8
5025,Michael, i appreciate that thank you,2,8
5027,Michael, no i wasnt i didnt cry,2,8
5029,Michael, so my looks have nothing to do with it,2,8
5031,Michael, jan is not in a place where she feels she can have a relationship right now  and it doesnt matter how great a guy i am  and that is all i needed im good  i can go home now    ,2,8
5032,Michael, hey its 1220 where the hells dwight  ,2,8
5033,Jim, ummm no idea,2,8
5034,Michael, never missed a day my ass,2,8
5035,Pam, jim bows to pam she bows back thank you  ,2,8
5036,Dwight, running through parking lot im here im here im here its ok  ,2,8
5038,Michael, oscar im ready for you  ,2,8
5040,Michael, so,2,8
5042,Michael, um youre in accounting,2,8
5044,Michael, so good good good something to work toward being here more im a big believer in people being here more,2,8
5047,Dwight, you know what this is,2,8
5048,Jim, yes,2,8
5049,Dwight, no you dont,2,8
5050,Jim, then why the question,2,8
